TIMESTAMP,LE_F_MDS,LE_F_MDS_QC,SW_IN_F,SW_IN_F_QC,TA_F,TA_F_QC,WS_F,WS_F_QC,VPD_F,VPD_F_QC,P_F,P_F_QC,PA_F,PA_F_QC,SITE_ID,IGBP,LATITUDE,LONGITUDE,SITE_AGE
19970625,38.8039,1,119.465,1,12.123,1,2.448,1,1.627,1,3.63,1,97.969,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970626,56.185,0.979167,190.48,1,13.303,1,1.627,0.9375,3.355,1,0.41,1,98.867,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970627,66.808,1,240.874,1,16.048,1,2.178,0.979167,6.823,1,0,1,99.925,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970628,103.316,1,287.726,1,18.861,1,3.706,1,11.677,1,0,1,100.174,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970629,69.4877,1,223.631,1,18.278,1,2.903,1,8.458,1,0,1,99.832,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970630,64.7097,1,223.289,1,18.735,1,2.2,0.979167,6.488,1,1.02,1,99.503,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970701,91.9896,1,266.129,1,22.884,1,2.91,0.979167,10.023,1,0,1,99.517,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970702,102.316,1,285.154,1,23.583,1,2.585,1,12.434,1,0,1,99.539,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970703,69.6978,1,213.853,1,21.675,1,2.445,1,8.593,1,9.93,1,99.496,0.958333,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970704,29.9527,1,115.922,1,18.031,1,1.975,0.979167,0.863,1,22.781,0.979167,99.379,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970705,47,0.958333,169.998,1,16.864,1,2.16,1,1.646,1,7.31,1,99.363,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970706,62.2785,1,184.765,1,17.192,1,2.228,0.979167,3.203,1,0,1,99.748,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970707,57.322,1,169.452,1,17.545,1,2.152,0.979167,4.5,1,0,1,99.745,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970708,69.4733,1,229.543,1,16.811,1,3.509,1,5.129,1,0.4,1,99.387,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970709,36.6029,1,101.538,1,11.569,1,3.323,1,2.621,1,0,1,99.297,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970710,57.9152,1,152.622,1,12.19,1,3.984,1,3.521,1,0.2,1,99.548,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970711,64.0985,1,165.19,1,12.706,1,3.077,1,4.771,1,0,1,99.752,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970712,91.3583,1,254.755,1,15.384,1,3.576,1,7.246,1,0,1,99.99,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970713,97.4084,1,285.986,1,16.49,1,2.984,0.979167,9.45,1,0,1,100.322,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970714,91.074700000000007,1,311.454,1,17.699,1,3.091,0.979167,11.604,1,0,0.979167,100.452,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970715,113.959,1,322.946,1,17.152,1,2.99,0.979167,12.054,1,0,1,100.448,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970716,103.782,1,312.111,1,17.906,1,3.041,0.979167,11.962,1,0,1,100.234,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970717,84.241,1,252.393,1,15.524,1,2.576,0.958333,8.536,1,0,1,100.252,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970718,72.5177,1,200.101,1,16.869,1,1.719,0.958333,10.279,1,0,1,100.461,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970719,77.9127,1,258.054,1,19.138,1,2.366,1,13.034,1,0,1,100.639,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970720,88.8916,1,272.798,1,20.402,1,2.783,1,13.312,1,0,1,100.713,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970721,75.9364,1,242.58,1,21.459,1,2.492,0.9375,12.776,1,0,1,100.533,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970722,83.886,1,226.418,1,23.014,1,1.643,0.979167,15.707,1,0,1,100.449,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970723,56.9859,1,162.995,1,20.138,1,2.348,0.979167,9.271,1,0.2,1,100.355,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970724,74.6188,1,220.265,1,19.497,1,1.883,0.958333,7.11,1,0,1,99.888,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970725,61.3661,1,172.658,1,17.938,1,1.71,0.958333,4.428,1,1.21,1,99.312,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970726,52.9273,1,149.551,1,17.394,1,2.609,1,3.329,1,6.09,1,99.109,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970727,55.5321,1,151.429,1,17.278,1,2.32,0.979167,3.004,1,0,1,98.85,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970728,53.5036,1,171.703,1,16.74,1,3.008,0.979167,2.928,1,12.17,1,98.692,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970729,21.012,1,87.209,1,15.11,1,3.903,0.979167,0.835,1,25.78,1,98.485,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970730,36.5105,1,114.267,1,15.553,1,2.414,0.979167,0.974,1,10.95,1,99.131,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970731,42.7862,1,123.784,1,15.691,1,2.189,0.979167,2.7,1,5.27,1,99.471,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970801,112.353,1,281.102,1,18.432,1,1.227,0.854167,9.419,1,0.089,0.895833,99.615,0.916667,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970802,87.187,1,264.836,1,20.872,1,1.568,0.875,13.334,1,0,1,99.833,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970803,55.0228,1,166.15,1,18.166,1,2.297,0.979167,5.153,1,38.57,1,99.887,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970804,47.6093,1,131.809,1,17.013,1,1.974,0.958333,3.014,1,0,1,100.05,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970805,96.0859,1,274.013,1,17.815,1,3.358,0.979167,9.558,1,0,0.979167,100.352,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970806,90.8298,1,267.825,1,19.36,1,2.776,1,11.727,1,0,1,100.487,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970807,70.6331,0.854167,200.451,0.875,21.262,0.833333,1.239,0.625,12.988,0.833333,0,0.791667,100.623,0.791667,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970808,91.4164,1,255.057,1,21.83,1,2.478,0.979167,12.683,1,0,1,100.735,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970809,88.1189,1,234.326,1,21.196,1,3.587,1,12.102,1,0,1,100.504,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970810,54.5593,0.979167,148.585,1,18.144,1,4.319,1,5.805,1,4.67,1,100.323,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970811,84.3053,0.979167,262.632,1,14.649,1,2.723,0.979167,7.651,1,0,1,101.034,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970812,51.8206,1,122.447,1,14.693,1,3.144,0.979167,5.404,1,6.9,1,100.593,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970813,81.6567,1,185.914,1,12.306,1,4.931,1,4.411,1,1.02,1,99.401,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970814,71.7909,1,205.208,1,10.712,1,5.284,1,4.596,1,1.01,1,99.173,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970815,67.2794,1,255.593,1,10.61,1,5.295,1,5.506,1,0,1,99.616,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970816,64.224,1,247.518,1,11.154,1,3.888,1,5.241,1,0,1,100.002,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970817,64.1191,1,180.826,1,13.425,1,2.165,0.979167,6.201,1,0,1,100.131,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970818,65.2033,1,239.689,1,16.18,1,1.948,0.9375,10.36,1,0,1,100.465,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970819,62.2104,1,226.401,1,17.617,1,3.237,1,7.649,1,0,1,100.455,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970820,38.2411,1,139.075,1,18.211,1,2.152,0.9375,3.981,1,0,1,100.457,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970821,48.5548,1,175.531,1,18.361,1,2.995,0.979167,5.426,1,0,1,100.426,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970822,77.7597,1,208.623,1,19.211,1,4.99,0.958333,8.942,1,0,0.958333,99.989,0.958333,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970823,44.249,1,116.73,1,17.72,1,3.902,0.979167,4.566,1,10.76,0.979167,99.316,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970824,40.1793,1,128.55,1,16.765,1,4.5,1,4.999,1,0,1,99.364,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970825,24.54,1,68.7,1,13.029,1,2.227,1,2.211,1,2.02,1,99.724,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970826,56.5128,1,159.496,1,17.591,1,4.027,1,5.811,1,5.07,1,99.761,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970827,57.9878,1,157.063,1,20.466,1,2.829,1,8.824,1,0,1,99.777,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970828,67.5807,1,184.831,1,20.679,1,3.238,0.895833,8.375,1,0,1,99.932,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970829,67.0542,1,185.927,1,19.412,1,4.982,1,5.996,1,0,1,100.065,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970830,59.88,1,175.593,1,17.609,1,4.407,1,5.441,1,0,1,100.156,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970831,71.0829,1,192.069,1,16.056,1,4.366,1,6.296,1,0,1,100.473,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970901,58.1358,1,188.925,1,13.343,1,3.976,1,6.06,1,0,1,100.779,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970902,54.0069,1,191.354,1,11.961,1,3.549,1,5.481,1,0,1,100.955,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970903,45.3786,1,184.694,1,11.284,1,2.552,0.895833,4.898,1,0,0.979167,100.75,0.895833,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970904,51.2625,1,122.065,1,13.255,1,2.944,1,6.065,1,0,1,100.365,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970905,46.7164,1,123.868,1,15.276,1,3.293,1,6.217,1,0,1,100.123,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970906,21.5248,1,58.954,1,13.296,1,3.668,0.979167,2.133,1,13.18,1,99.532,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970907,26.5179,1,110.147,1,12.6,1,3.465,0.958333,1.382,1,11.76,1,98.668,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970908,15.4817,1,75.49,1,10.63,1,2.244,1,0.841,1,4.04,1,97.72,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970909,14.2979,1,60.193,1,10.033,1,2.884,0.979167,1.147,1,0,1,96.494,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970910,2.15729,1,36.965,1,10.593,1,4.911,1,0.907,1,7.29,1,97.026,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970911,44.5569,1,143.318,1,10.826,1,4.614,1,3.408,1,0,1,98.162,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970912,23.7198,1,106.453,1,9.543,1,2.803,1,1.746,1,13.18,1,98.147,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970913,17.9785,1,70.734,1,12.002,1,4.117,1,1.803,1,3.45,1,97.537,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970914,22.5547,1,98.245,1,9.356,1,6.842,1,2.345,1,6.9,1,97.519,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970915,43.6233,1,95.44,1,9.05,1,4.741,1,2.881,1,0.61,1,98.789,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970916,7.63895,1,51.048,1,9.274,1,3.648,0.979167,1.432,1,3.42,1,98.79,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970917,2.77987,1,30.167,1,10.583,1,6.423,1,1.437,1,14.62,1,97.837,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970918,33.8431,1,118.282,1,6.909,1,5.178,1,2.895,1,0,1,98.526,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970919,20.957,1,74.495,1,6.324,1,3.842,1,2.345,1,1.21,1,98.887,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970920,30.8321,1,120.331,1,5.576,1,4.216,1,2.844,1,0.2,1,99.318,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970921,17.9021,1,51.084,1,7.311,1,4.219,1,2.529,1,0.6,1,98.808,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970922,30.0015,1,96.209,1,5.965,1,5.413,0.979167,3.236,1,0.61,0.979167,98.942,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970923,33.1744,1,99.752,1,5.026,1,6.659,1,3.248,1,2,1,98.828,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970924,18.7646,1,100.146,1,4.269,1,3.245,1,2.517,1,0,1,99.605,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970925,25.8072,1,100.234,1,9.902,1,3.137,0.916667,2.685,1,0,1,99.802,0.916667,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970926,29.2714,1,112.059,1,8.668,1,4.455,1,3.501,1,0,1,99.532,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970927,23.4571,1,111.728,1,6.453,1,4.58,1,2.902,1,0,1,99.368,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970928,5.92396,1,43.092,1,6.301,1,3.489,1,1.616,1,0,1,99.419,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970929,17.9463,1,101.514,1,6.505,1,3.029,1,2.782,1,0,1,99.778,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19970930,10.9771,1,57.866,1,6.307,1,2.535,0.979167,1.964,1,0,0.979167,99.683,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971001,11.0103,1,87.846,1,6.038,1,2.289,0.979167,2.024,1,0,1,98.831,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971002,3.14639,1,26.43,1,4.976,1,2.965,1,1.487,1,0,1,97.664,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971003,4.10771,1,30.225,1,4.604,1,2.313,1,1.269,1,0.4,1,98.221,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971004,1.62472,1,35.326,1,3.341,1,3.279,1,0.719,1,9.73,1,97.547,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971005,3.35,1,30.663,1,3.491,1,4.834,1,1.207,1,9.53,1,97.216,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971006,10.5014,1,76.198,1,3.002,1,3.565,0.916667,1.391,1,0,1,98.44,0.916667,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971007,10.8502,1,93.378,1,3.676,1,2.658,1,2.57,1,0,1,99.126,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971008,1.67428,1,43.909,1,2.472,1,4.359,1,1.217,1,5.26,1,98.794,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971009,0.999375,1,17.928,1,6.537,1,1.642,0.958333,0.607,1,0.422,0.979167,97.832,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971010,3.04125,1,16.909,1,6.13,1,3.007,1,0.615,1,0.6,1,97.666,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971011,0.391875,1,12.701,1,2.921,1,5.628,1,0.837,1,0.8,1,97.128,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971012,0.0696514,1,13.075,1,1.063,1,4.824,1,0.789,1,7.24,1,96.216,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971013,0.836042,1,16.229,1,0.335,1,2.417,1,0.7,1,1,1,97.52,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971014,2.15812,1,27.582,1,0.353,1,1.292,0.958333,0.742,1,0.2,1,98.395,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971015,1.02688,1,14.764,1,0.833,1,3.444,1,0.66,1,2.2,1,99.139,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971016,7.75437,1,29.127,1,-0.586,1,2.401,1,0.982,1,0,1,99.726,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971017,8.24273,1,26.991,1,-0.198,1,1.535,0.9375,1.345,1,0,1,100.048,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971018,-1.52208,1,7.671,1,5.336,1,4.838,1,0.896,1,9.34,1,98.794,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971019,21.4352,0.958333,48.873,1,6.003,1,4.606,1,2.361,1,0,1,98.006,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971020,15.4043,1,64.149,1,0.73,1,4.675,1,1.982,1,0,1,98.192,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971021,6.09153,1,57.703,0.958333,-1.508,1,2.841,1,1.778,1,0,1,98.476,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971022,1.28634,1,49.928,1,-1.985,1,2.411,1,0.993,1,0,1,98.116,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971023,2.92792,1,35.295,1,-2.352,1,2.222,1,1.148,1,0,1,97.661,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971024,3.7725,1,42.857,1,-3.198,1,4.407,1,1.373,1,0,1,97.874,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971025,3.09771,1,38.992,1,-3.394,1,3.968,1,1.324,1,0,1,98.362,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971026,5.67464,1,24.781,1,-2.728,1,4.219,1,1.424,1,0,1,99.117,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971027,1.82058,0.979167,53.453,1,-4.395,1,3.039,1,1.123,1,0,1,100.2,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971028,0.202538,1,24.891,1,-0.361,1,3.438,1,1.24,1,0,1,99.934,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971029,-0.367917,1,23.055,1,1.737,1,3.884,1,1.028,1,0,1,99.823,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971030,0.32057,1,16.795,1,2.015,1,3.822,0.875,0.715,1,0,1,100.35,0.875,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971031,-1.31512,1,11.5,1,3.829,1,5.469,0.979167,0.908,1,1,1,99.853,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971101,3.61742,1,9.801,1,2.567,1,4.835,1,1.104,1,0.4,1,98.449,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971102,3.91729,1,48.221,1,-3.441,1,3.683,1,1.493,1,0,1,98.491,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971103,1.52935,1,39.341,1,-3.299,1,3.923,1,1.44,1,0,1,99.188,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971104,2.27425,1,38.647,0.895833,-4.146,1,3.469,1,1.353,1,0,1,99.925,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971105,-0.479583,1,19.997,1,-7.137,1,2.274,1,0.857,1,0,1,100.306,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971106,2.04862,1,4.818,1,-2.563,1,3.366,0.979167,0.951,1,0,1,98.54,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971107,-0.0124913,1,6.016,1,-0.006,1,2.033,0.958333,0.623,1,0.2,1,97.885,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971108,0.769968,1,3.66,1,2.995,1,3.723,1,0.491,1,9.68,1,97.883,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971109,-0.329974,1,4.708,1,4.08,1,2.29,0.979167,0.617,1,0,1,98.139,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971110,0.154167,1,4.193,1,1.187,1,4.41,1,0.48,1,0.4,1,99.063,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971111,1.44546,1,5.901,1,0.093,1,4.861,1,0.632,1,0,1,99.372,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971112,0.478336,1,6.939,1,0.241,1,2.228,0.958333,0.446,1,0,0.9375,99.62,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971113,0.0695833,1,2.872,1,2.488,1,5.232,1,0.63,1,15.764,0.979167,98.84,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971114,2.25771,1,3.948,1,3.429,1,5.489,0.895833,1.012,1,2.21,1,98.342,0.895833,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971115,2.40163,1,4.367,1,3.103,1,2.423,0.895833,1.181,1,0,1,99.731,0.916667,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971116,3.85404,1,7.533,1,1.492,1,2.209,0.9375,0.937,1,0,1,100.833,0.9375,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971117,3.52479,1,7.358,1,-1.284,1,2.444,0.895833,1.24,1,0,0.979167,101.32,0.895833,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971118,1.87964,0.916667,14.574,1,-3.456,0.958333,3.285,0.916667,1.149,0.958333,0.014,0.916667,101.069,0.916667,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971119,0.362466,1,6.161,1,-4.29,1,2.047,0.916667,0.741,1,0,1,100.835,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971120,0.354616,1,4.084,1,-4.027,1,1.279,0.979167,0.701,1,0,1,100.789,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971121,0.18782,1,4.484,1,-5.725,1,2.077,0.458333,0.765,1,0,1,100.706,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971122,0.679365,1,2.833,1,-3.262,1,2.917,0,0.696,1,0,1,101.097,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971123,0.832851,1,2.441,1,-1.874,1,3.189,0,0.66,1,0,1,100.988,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971124,0.814802,1,2.653,1,-1.201,1,3.622,0,0.651,1,0,1,100.466,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971125,0.553292,1,3.314,1,-1.66,1,3.733,0,0.679,1,0,1,99.96,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971126,-0.286458,1,4.132,1,-3.791,1,3.975,0,0.809,1,0,1,99.736,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971127,0.360088,1,4.64,1,-5.558,1,2.7,0.0416667,0.81,1,0,1,100.042,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971128,0.798805,1,3.705,1,-3.882,1,1.549,0.125,0.718,1,0,1,99.998,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971129,0.175139,1,3.53,1,-1.72,1,2.969,0,0.679,1,0,1,99.942,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971130,1.03375,1,6.029,1,-3.01,1,4.265,0.125,0.911,1,0,1,99.965,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971201,2.89465,1,4.739,1,-5.282,1,5.419,1,0.964,1,0,1,100.431,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971202,0.145417,1,2.384,1,-6.694,1,4.247,1,0.814,1,0,1,100.056,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971203,0.111127,1,5.244,1,-10.045,1,3.351,1,0.721,1,0,1,99.639,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971204,0.0253669,0.979167,9.684,1,-9.78,1,1.658,0.791667,0.709,1,0,1,99.347,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971205,0.136173,1,4.706,1,-4.837,1,3.554,0.458333,0.78,1,0,1,98.99,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971206,-0.661955,1,3.347,1,-1.977,1,4.489,1,0.852,1,0,1,97.993,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971207,-0.191057,1,6.132,1,-5.321,1,2.819,0.9375,0.82,1,0,1,98.997,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971208,-0.920827,1,2.524,1,0.534,1,4.163,1,0.542,1,0,1,98.747,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971209,0.111875,1,1.945,1,1.594,1,3.759,1,0.458,1,0.6,1,98.777,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971210,0.858542,1,2.29,1,1.428,1,2.776,0.958333,0.4,1,1.01,1,98.699,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971211,2.38604,1,1.533,1,-0.661,1,4.035,1,0.552,1,0,1,98.835,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971212,1.0908,1,1.689,1,-4.29,1,3.857,1,0.733,1,0,1,99.409,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971213,0.467697,1,2.04,1,-3.943,1,2.218,1,0.731,1,0,1,100.127,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971214,3.19542,1,1.657,1,-6.703,1,2.884,1,0.786,1,0,1,101.499,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971215,0.118606,1,3.829,1,-10.512,1,3.185,0.9375,0.7,1,0,1,102.502,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971216,-0.388983,1,1.715,1,-1.208,1,5.713,1,0.651,1,0,0.979167,101.696,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971217,-0.466496,1,2.552,1,0.896,1,4.974,0.979167,0.621,1,0.431,0.979167,100.627,0.979167,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971218,0.396854,1,18.295,1,-2.527,1,2.991,0.9375,0.867,1,0,1,100.225,0.958333,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971219,-0.502735,1,2.281,1,-3.185,1,3.483,1,0.719,1,0,1,99.448,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971220,2.71867,1,3.048,1,-5.35,1,1.941,0.958333,0.799,1,0,0.979167,99.793,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971221,2.16134,1,1.965,1,-3.915,1,2.702,1,0.922,1,0,1,99.946,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971222,1.96292,1,1.321,1,-4.235,1,2.468,0.979167,0.83,1,0,1,99.486,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971223,0.830585,1,4.021,1,-4.227,1,1.752,0.9375,0.736,1,0,1,99.575,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971224,1.18083,1,3.108,1,-6.698,1,1.205,0.604167,0.669,1,0,1,99.992,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
19971225,0.453663,1,2.135,1,-4.411,1,2.199,0.9375,0.702,1,0,1,98.783,1,FI-Hyy,ENF,61.847410000000004,24.29477,46
